bias,errors,max-memory,noise_perc,paired_end,quant_method,read_depth,read_length,real-time,stranded,sys-time,user-time
True,True,3.79608154296875,10,True,Kallisto,10,75,2.0039342061737084,False,1.082066934285113,2.4244242437695114
True,True,3.7887916564941406,0,True,Kallisto,10,100,1.7589118923979736,False,0.7226339225338123,1.8480658954039917
True,True,3.790870666503906,10,True,Kallisto,10,100,1.951725975424592,False,0.92272545799326,2.395693247503585
True,True,4.181571960449219,0,True,Express,10,50,3.1567035800687244,False,2.38214316788425,3.825614336168504
True,True,4.1959190368652335,10,True,Express,10,50,3.339757426625023,False,2.610873000380052,4.1181777261735535
True,True,4.193122863769531,0,True,Express,10,75,3.1033692091819387,False,2.27957569612672,3.7109048148497714
True,True,4.195526123046875,10,True,Express,10,75,3.2394471391770807,False,2.468568852723465,3.9716297287624616
True,True,4.1935768127441415,0,True,Express,10,100,3.0561231801599784,False,2.2738111993994035,3.6400190697998793
True,True,4.1875,10,True,Express,10,100,3.2008641721353133,False,2.3398884972237473,3.889657398090925
True,True,3.183021545410156,0,True,Sailfish,10,50,1.9036325160842376,False,1.8260748027008264,2.4457287143071063
True,True,3.2209129333496094,10,True,Sailfish,10,50,2.344942162765236,False,2.2804190087761995,3.0501360498515755
True,True,3.194488525390625,0,True,Sailfish,10,75,1.7302976620971495,False,1.6466977312993345,2.317854489331469
True,True,3.195171356201172,10,True,Sailfish,10,75,2.2914798522366993,False,2.0934567074986035,3.102262149494273
True,True,3.182727813720703,0,True,Sailfish,10,100,1.7811088357294664,False,1.6843066460716316,2.2426656366452637
True,True,3.19388198852539,10,True,Sailfish,10,100,2.310544628636955,False,1.9686230209569888,3.131349151371314
True,True,29.169780731201172,0,True,Cufflinks,10,50,3.621358065577332,True,2.681982524113211,4.368964487785292
True,True,29.16167449951172,10,True,Cufflinks,10,50,3.730769359653306,True,3.0102066411602326,4.422242560892424
True,True,29.16638946533203,0,True,Cufflinks,10,75,3.424556610518169,True,2.532333890515012,4.267468590443964
True,True,29.171001434326172,10,True,Cufflinks,10,75,3.6747638037946135,True,2.6940433235652743,4.388953671288972
True,True,29.16838836669922,0,True,Cufflinks,10,100,3.3897559695434114,True,2.5425889271853137,4.225931841069083
